refman,hoja,coorx,coory
62267,YJ2762E,726091.86,4372403.6
62268,YJ2762E,726107.88,4372443.03
61262,YJ2762E,726029.87,4372481.75
62279,YJ2762E,726131.57,4372532.23
62277,YJ2762E,726127.89,4372504.44
62261,YJ2762E,726112.38,4372470.18
67358,YJ2763F,726611.44,4373340.3
67367,YJ2763F,726619.36,4373394.26
74364,YJ2773E,727370.65,4373450.21
70408,YJ2774A,726899.57,4373842.32
50316,YJ2753A,724949.09,4372870.77
50325,YJ2753A,724975.06,4373018.29
57288,YJ2752H,725629.89,4372621.25
57282,YJ2752H,725614.8,4372649.94
56287,YJ2752H,725588.61,4372617.71
58281,YJ2752H,725698.02,4372600.25
57287,YJ2752H,725667.9,4372598.26
57275,YJ2752H,725665.08,4372566.73
57281,YJ2752H,725614.77,4372612.25
53331,YJ2753C,725202.15,4373107.24
53324,YJ2753C,725250.21,4373091.87
53339,YJ2753C,725228.15,4373136.45
52338,YJ2753C,725151.49,4373119.9
53335,YJ2753C,725261.47,4373185.23
53346,YJ2753C,725284.13,4373256.49
54323,YJ2753C,725301.34,4373085.23
74256,YJ2772E,727348.32,4372288.66
36087,YJ2730H,723505.3,4370606.99
35096,YJ2730H,723467.68,4370694.94
32114,YJ2731A,723191.86,4370946.13
92724,YJ2697C,729150.01,4367060.41
91712,YJ2697A,728974.96,4366929.3
92715,YJ2697A,729155.53,4366984.34
69778,YJ2667F,726806.68,4367537.47
70771,YJ2677G,726916.66,4367568.98
68773,YJ2667H,726765.14,4367583.48
69771,YJ2667H,726809.81,4367565.88
68787,YJ2667H,726761.32,4367632.14
69781,YJ2667H,726803.78,4367646.26
56461,YJ2754F,725519.37,4374484.19
56267,YJ2752F,725555.56,4372401.14
38179,YJ2731H,723725.96,4371554.16
39171,YJ2731H,723799.37,4371580.68
50231,YJ2752C,724904.44,4372177.87
38287,YJ2732H,723704.28,4372594.19
38285,YJ2732H,723771.13,4372623.47
39289,YJ2732H,723856.24,4372647.2
41290,YJ2742G,723955.67,4372664.58
41280,YJ2742G,724013.17,4372582.95
32342,YJ2733C,723117.15,4373245.36
97325,YJ2793B,729715.74,4373030.25
57039,YJ2750D,725638.29,4370141.1
57030,YJ2750D,725555.01,4370150.05
98319,YJ2793B,729756.1,4372941.32
00311,YJ3703A,729924.95,4373004.05
35332,YJ2733D,723409.42,4373132.13
34335,YJ2733C,723361.78,4373155.15
37176,YJ2731F,723634.13,4371494.71
59313,YJ2753B,725801.66,4372978.05
59314,YJ2753B,725843.39,4372987.22
59310,YJ2753B,725841.83,4372961.72
34219,YJ2732A,723330.27,4371946.79
34218,YJ2732A,723291.41,4371943.49
33210,YJ2732A,723228.73,4371969.82
34216,YJ2732A,723337.89,4371893.27
33204,YJ2732A,723276.41,4371853
34209,YJ2732A,723335.81,4371825.25
72136,YJ2771C,727101.44,4371126.67
63157,YJ2761C,726185.9,4371291.99
62144,YJ2761C,726187.28,4371251.89
37220,YJ2732B,723529.2,4372001.25
35212,YJ2732B,723443.52,4371962.8
67938,YJ2669D,726604.59,4369139.05
59326,YJ2753B,725856.04,4373045.42
59321,YJ2753B,725808.53,4373004.04
45912,YJ2649B,724397.31,4368961.17
57451,YJ2754F,725588.36,4374356.03
48425,YJ2744B,724790.25,4373990.45
48445,YJ2744D,724707.98,4374227.92
47446,YJ2744D,724653.23,4374264.72
56475,YJ2754H,725579.74,4374522.67
22588,YJ2725G,722100.21,4375590.34
23587,YJ2725G,722180.35,4375599.4
22576,YJ2725E,722137.67,4375481.88
61801,YJ2668A,725985.68,4367821.09
59801,YJ2658B,725786.99,4367807.62
55266,YJ2752F,725456.92,4372442.09
61244,YJ2762C,726056.11,4372245.27
60255,YJ2762E,725979.03,4372302.34
61259,YJ2762E,726041.31,4372337.54
59263,YJ2752F,725867.7,4372490.76
60277,YJ2762E,725920.67,4372514.82
72359,YJ2773E,727165.92,4373335.13
71361,YJ2773E,727052.06,4373456.46
72347,YJ2773C,727066.83,4373176.48
59273,YJ2752H,725870.92,4372556.85
60271,YJ2762G,725898.84,4372564
62309,YJ2763A,726136.8,4372844.12
56259,YJ2752F,725544.3,4372353.28
59212,YJ2752B,725830.59,4371959.63
59267,YJ2752F,725801,4372415.08
55269,YJ2752F,725429.02,4372448.27
56279,YJ2752F,725530.52,4372521.9
60279,YJ2762G,725924.67,4372557.41
60275,YJ2762E,725967.05,4372519.49
60273,YJ2762G,725975.18,4372579.05
61274,YJ2762G,726066.6,4372550.36
61279,YJ2762E,726038.84,4372528.05
61275,YJ2762E,726078.78,4372500.86
83288,YJ2782G,728192.56,4372651.73
73388,YJ2773G,727206.01,4373603.4
72373,YJ2773G,727164.84,4373579.1
72379,YJ2773G,727145.58,4373539.55
72374,YJ2773E,727199.76,4373530.61
73374,YJ2773E,727275.69,4373529.94
73361,YJ2773E,727186.8,4373478.03
73369,YJ2773E,727228.54,4373454.3
73364,YJ2773E,727283.8,4373446.56
71444,YJ2774C,727037.01,4374245.61
72445,YJ2774C,727141.67,4374227
59336,YJ2753D,725874.54,4373147.51
67934,YJ2669D,726659.79,4369134.02
68940,YJ2669D,726626.29,4369212.97
66944,YJ2669D,726563.26,4369239.24
66941,YJ2669D,726509.1,4369275.94
67956,YJ2669F,726634.74,4369296.68
36051,YJ2730F,723496.16,4370370.12
37061,YJ2730F,723572.29,4370427.62
63141,YJ2761C,726217.23,4371279.72
15548,YJ2715D,721388.85,4375121.47
37058,YJ2730F,723646.08,4370335.8
56291,YJ2752H,725505.99,4372700.75
56284,YJ2752H,725518.6,4372675.42
56286,YJ2752H,725551.66,4372640.11
56299,YJ2752H,725520.27,4372727.25
56296,YJ2752H,725564.23,4372728.14
56297,YJ2752H,725575.14,4372714.72
45529,YJ2745S,724535.51,4375245.11
63387,YJ2763G,726183.51,4373594.83
39189,YJ2731H,723831.38,4371638.22
39182,YJ2731H,723819.08,4371686.37
39184,YJ2731H,723871.4,4371636.58
96369,YJ2793F,729539.44,4373473.1
95364,YJ2793F,729477.79,4373441.34
97394,YJ2793H,729686.61,4373765.26
35270,YJ2732F,723416.97,4372504.31
48898,YJ2648H,724717.37,4368727.51
37280,YJ2732H,723558.67,4372560.64
37342,YJ2733D,723644.24,4373196.87
35351,YJ2733F,723424.25,4373307.07
36353,YJ2733F,723555.93,4373367.72
36344,YJ2733D,723587.87,4373274.93
38333,YJ2733D,723685.31,4373186.28
37339,YJ2733D,723639.83,4373130.23
36337,YJ2733D,723581.45,4373113.2
36332,YJ2733D,723526.46,4373126.68
35334,YJ2733D,723460,4373176.45
37407,YJ2734B,723652.55,4373828.06
39418,YJ2734B,723841.06,4373914.3
38405,YJ2734B,723774.43,4373885.66
38402,YJ2734B,723718.14,4373850.3
59277,YJ2752F,725789.64,4372507.32
58262,YJ2752F,725727.31,4372466.07
58276,YJ2752F,725724.01,4372525.26
58279,YJ2752H,725709.94,4372545.25
70295,YJ2772G,726969.71,4372750.85
61327,YJ2763A,726061.74,4373013.4
61322,YJ2763A,726003.51,4373001.72
59325,YJ2753D,725883.39,4373072.27
60329,YJ2763C,725924.37,4373044.39
60337,YJ2763C,726003.45,4373076.22
60338,YJ2763C,725923.13,4373108.67
59383,YJ2753H,725854.61,4373684.35
59268,YJ2752F,725802.44,4372443.76
40173,YJ2741G,723989.91,4371561.5
41186,YJ2741G,724047.02,4371619.78
40174,YJ2741E,723973.93,4371532.64
57491,YJ2754H,725620.08,4374771.88
47435,YJ2744D,724682.87,4374104.44
55485,YJ2754H,725478.47,4374609.8
35069,YJ2730F,723465.11,4370438.75
34078,YJ2730E,723293.93,4370517.1
70765,YJ2677E,726970.48,4367491.26
70753,YJ2677E,726957.66,4367370.75
69776,YJ2667F,726842.39,4367447.99
70763,YJ2677E,726908.33,4367467.93
52407,YJ2754A,725085.91,4373775.89
58486,YJ2754H,725747.08,4374597.4
57478,YJ2754F,725633.28,4374516.12
57468,YJ2754F,725625.71,4374448.31
45394,YJ2743H,724535.57,4373855.52
53407,YJ2754A,725198.44,4373824.27
57241,YJ2752D,725601.89,4372279.47
57258,YJ2752F,725592.62,4372338.75
71803,YJ2778A,726994.05,4377838.05
69763,YJ2767F,726813.85,4377484.72
42584,YJ2745G,724129.27,4375667.22
41586,YJ2745G,724072.99,4375650.35
41586,YJ2745G,723971.4,4375653.76
48179,YJ3541H,734726.57,4351569
48165,YJ3541F,734787.52,4351478.39
49156,YJ3541F,734880.28,4351344.98
49040,YJ2740D,724791.88,4370245.95
45058,YJ2740F,724410.94,4370311.89
45054,YJ2740F,724435.54,4370385.83
46053,YJ2740F,724508.29,4370358.07
47058,YJ2740F,724613.01,4370307.73
59826,YJ2658D,725847.09,4368044.43
59828,YJ2658B,725843.43,4368004.7
59814,YJ2658B,725850.45,4367965.67
22565,YJ2725E,722172.69,4375396.78
22555,YJ2725E,722185.06,4375320.85
24538,YJ2725C,722258.75,4375138.52
36075,YJ2730F,723571.62,4370515.27
35073,YJ2730F,723589.24,4370716.48
34104,YJ2731A,723347.88,4370832.25
33147,YJ2731C,723196.4,4371221.37
35126,YJ2731D,723440.4,4371057.65
35127,YJ2731B,723452.54,4371006.47
37104,YJ2731B,723686.28,4370855.16
38117,YJ2731B,723678.87,4370921.32
47153,YJ2741F,724678.21,4371361.29
47158,YJ2741F,724603.66,4371320.48
51394,YJ2753G,725196.57,4373702.9
51401,YJ2754A,725001.53,4373856.97
59381,YJ2753H,725807.26,4373686.3
35416,YJ2734B,723399.68,4373962.21
56503,YJ2755B,725586.91,4374863.87
57482,YJ2754H,725632.01,4374661.67
57496,YJ2754H,725641.9,4374720.8
57557,YJ2755F,725602.58,4375326.45
99218,YJ2792B,729796.89,4371935.77
97216,YJ2792B,729636.45,4371883.96
93188,YJ2791G,729187.33,4371646.83
94188,YJ2791G,729322.85,4371651.49
94184,YJ2791G,729352.91,4371624.85
95187,YJ2791H,729403.23,4371627.04
95185,YJ2791H,729459.92,4371613.33
96187,YJ2791H,729497.9,4371628.88
83117,YJ2781A,728253.63,4370871.76
83102,YJ2781A,728203.25,4370843.78
84107,YJ2781A,728383.36,4370801.76
55469,YJ2754F,725431.39,4374446.66
54468,YJ2754E,725337.62,4374400.73
56515,YJ2755B,725564.85,4374921.35
57257,YJ2752F,725624.97,4372315.58
57251,YJ2752F,725623.07,4372396.46
55252,YJ2752F,725427.45,4372384.83
59231,YJ2752D,725781.31,4372165.27
59233,YJ2752D,725849.37,4372158.77
59244,YJ2752D,725860.68,4372229.77
61231,YJ2762C,726022.02,4372182.76
60249,YJ2762C,725941.18,4372238.27
61248,YJ2762C,726006.92,4372243.27
58273,YJ2752H,725746.07,4372573.75
58285,YJ2752H,725773.2,4372613.84
59286,YJ2752H,725816.57,4372601.24
59272,YJ2752H,725835.6,4372568.37
73397,YJ2773G,727178.48,4373678.84
73396,YJ2773G,727250.09,4373700.76
73398,YJ2773G,727204.94,4373749.6
46032,YJ2740D,724498.75,4370129.77
44998,YJ2649G,724341.58,4369708.97
22538,YJ2725C,722102.9,4375130.41
21537,YJ2725C,721972.24,4375088.15
19543,YJ2715D,721885.4,4375276.93
61101,YJ2761A,726007.7,4370873.05
62110,YJ2761A,726095.18,4370911.16
62101,YJ2761A,726087.75,4370860.09
62107,YJ2761A,726086.01,4370822.04
59978,YJ2659F,725840.04,4369499.71
54986,YJ2659G,725365.56,4369623.78
58993,YJ2659H,725590.03,4369781.95
57985,YJ2659H,725587.43,4369697.97
81188,YJ2781G,727981.72,4371614.62
78181,YJ2771H,727701.25,4371589.52
78181,YJ2771H,727654.68,4371579.39
59974,YJ2659H,725835.51,4369589.5
38066,YJ2730F,723763.64,4370484.3
49655,YJ2746F,724868.78,4376362.26
49668,YJ2746F,724847.15,4376404.81
50633,YJ2756C,724897.45,4376150.63
55188,YJ2751H,725399.48,4371630.55
55196,YJ2751H,725421,4371691.65
55183,YJ2751H,725469.21,4371683.86
60752,YJ2667E,726039.14,4367513.69
95074,YJ2790H,729322.83,4370645.43
33043,YJ2730E,723256.62,4370305.16
33043,YJ2730E,723270.99,4370328.34
34051,YJ2730E,723293.5,4370360.56
33052,YJ2730E,723288.23,4370384.15
34058,YJ2730E,723296.06,4370341.19
34057,YJ2730E,723300.24,4370329.64
34041,YJ2730C,723326.68,4370252
92229,YJ2792A,729235.29,4372247
71821,YJ2678C,727019.42,4368072.25
72819,YJ2678A,727162.12,4368062.5
61090,YJ2760G,726025.64,4370656.42
42864,YJ2648E,724177.39,4368437.93
41869,YJ2648E,724068.43,4368450.98
41862,YJ2648E,724036.91,4368449.43
44855,YJ2648E,724361.51,4368369.16
47917,YJ2649B,724654.03,4368909.26
65933,YJ2669D,726450.88,4369183.37
35033,YJ2730D,723491.69,4370150.6
93275,YJ2792E,729264.9,4372497.75
93277,YJ2792E,729230.9,4372505.88
92279,YJ2792E,729142.57,4372534.26
93285,YJ2792G,729281.33,4372600.99
45486,YJ2744H,724436.23,4374622.18
45478,YJ2744H,724424.24,4374554.21
45469,YJ2744F,724411.95,4374428.76
45475,YJ2744F,724489,4374514.46
46489,YJ2744H,724542.73,4374648.04
71120,YJ2771A,727000.92,4371020.55
65186,YJ2761H,726427.11,4371600.75
69526,YJ2765D,726869.43,4375046.08
68549,YJ2765D,726786.93,4375224.05
49095,YJ2741B,724861.97,4370780.53
51111,YJ2751A,724987.97,4370894.18
49111,YJ2741B,724794.53,4370907.36
48106,YJ2741B,724773.96,4370849.98
48107,YJ2741B,724751.35,4370805.4
48094,YJ2740H,724721.28,4370768.43
48092,YJ2740H,724692.49,4370728.08
46097,YJ2740H,724575.72,4370715.65
47093,YJ2740H,724597.53,4370760.09
47108,YJ2741B,724644.02,4370818.63
13542,YJ2715C,721230.02,4375231.01
70772,YJ2777G,726909.19,4377533.29
27210,YJ2722B,722574.82,4371871.79
72777,YJ2677E,727074.26,4367432.8
56953,YJ2659F,725532.4,4369358.85
76449,YJ2774D,727532.45,4374248.58
87868,YJ2688F,728646.1,4368410.76
13542,YJ2715E,721264.23,4375293.24
13542,YJ2715C,721235.01,4375285.94
13542,YJ2715C,721250.14,4375291.07
53847,YJ2658C,725219.7,4368253.51
98291,YJ2692H,729690.72,4362713.26
83144,YJ2781C,728224.06,4371287.41
85147,YJ2781C,728374.33,4371230.49
82181,YJ2781G,728132.84,4371632.97
42965,YJ2649E,724185.99,4369522.64
68998,YJ2669H,726757.7,4369704.63
64949,YJ2669C,726283.57,4369256.79
45091,YJ2740H,724426.5,4370726.17
44094,YJ2740G,724358.51,4370770.13
46092,YJ2740H,724507.05,4370763.83
46108,YJ2741B,724527.37,4370823.83
45109,YJ2741B,724429.24,4370892.78
44118,YJ2741A,724358.93,4370921.75
46115,YJ2741B,724579.17,4370966.89
46126,YJ2741D,724465.42,4370970.58
44113,YJ2741A,724379.34,4370999.87
46126,YJ2741D,724522.46,4371069.56
48921,YJ2649B,724699.08,4369014.8
45139,YJ2741D,724465.79,4371110.75
43104,YJ2741A,724262.59,4370867.79
43104,YJ2741A,724269.9,4370803.55
74269,YJ2772E,727339.25,4372455.41
75262,YJ2772F,727402.22,4372450.27
75269,YJ2772F,727433.9,4372463.92
78196,YJ2771H,727744.16,4371699.98
74179,YJ2771E,727337.36,4371532.53
75178,YJ2771F,727464.21,4371498.66
76163,YJ2771F,727522.13,4371460.81
77166,YJ2771F,727608.92,4371416.68
46184,YJ2741H,724543.55,4371673.96
00234,YJ3702C,729956.07,4372150.38
01238,YJ3702C,729984.72,4372137.82
01232,YJ3702C,730015.81,4372136.2
47913,YJ2649B,724635.04,4369016.15
73097,YJ2770G,727231.9,4370702.92
52038,YJ2750C,725144.56,4370303.63
54020,YJ2750A,725296.92,4369937.99
54020,YJ2750A,725252.47,4370052.22
54043,YJ2750C,725291.6,4370278.75
54052,YJ2750E,725313.01,4370324.9
98287,YJ2792H,729718.9,4372584.51
57040,YJ2750D,725638.66,4370194.31
57048,YJ2750D,725629.71,4370241.6
57043,YJ2750D,725680.45,4370262.85
56043,YJ2750D,725573.23,4370284.55
55034,YJ2750D,725431.88,4370166.84
71794,YJ2778A,727044.4,4377793.48
70798,YJ2777G,726949.86,4377726.41
70785,YJ2777G,726982.32,4377669
70788,YJ2777G,726940.14,4377609.66
54785,YJ2757G,725391.05,4377620.15
97177,YJ2791F,729607.16,4371502.75
63110,YJ2761A,726229.85,4370879.73
59131,YJ2751D,725793.49,4371184.9
60149,YJ2761C,725905.84,4371247.82
65152,YJ2761F,726454.33,4371387.26
66157,YJ2761D,726507.89,4371264.32
68151,YJ2761F,726680.52,4371362.87
63114,YJ2761A,726274.02,4370927.23
64119,YJ2761A,726336.68,4370938.82
64114,YJ2761A,726380.38,4370942.26
65126,YJ2761B,726440.7,4370981.54
09082,YJ3600H,730811.49,4360635.39
09075,YJ3600H,730879.66,4360587.25
45837,YJ2648D,724390.92,4368072.19
41857,YJ2648E,724011.57,4368318.36
40844,YJ2648C,723985.93,4368233.04
44793,YJ2647G,724381.8,4367786.75
51504,YJ2755A,725093.05,4374826.93
53510,YJ2755A,725149.33,4374972.2
59417,YJ2754B,725824.12,4373894.4
60039,YJ2760C,725952.19,4370118.3
60436,YJ2764C,726064.71,4374336.13
61096,YJ2760G,726064.51,4370715.21
63424,YJ2764C,726247.91,4374056.01
96389,YJ2793H,729529.62,4373580.71
98384,YJ2793H,729770.8,4373649.95
98393,YJ2793H,729783.57,4373797.83
52415,YJ2754A,725188.54,4373897.2
51602,YJ2756A,725012.9,4375833.67
68763,YJ2667F,726759.98,4367475.29
68772,YJ2667H,726725.11,4367577.88
69293,YJ2762H,726810.37,4372789.13
99271,YJ2792H,729806.98,4372584.12
98285,YJ2792H,729781.9,4372592.91
35033,YJ2730D,723446.06,4370214.23
36047,YJ2730D,723536.29,4370206.89
36048,YJ2730D,723502.67,4370275.88
35056,YJ2730F,723388.94,4370319.04
40452,YJ2744E,723915.86,4374333.63
44476,YJ2744E,724343.14,4374498.45
43463,YJ2744E,724208.17,4374474.55
43465,YJ2744E,724289.61,4374368.63
35462,YJ2734F,723409.08,4374434.24
47814,YJ2648B,724605.34,4367900.66
58124,YJ2751B,725733.74,4371044.64
63146,YJ2761C,726230.01,4371221.04
63142,YJ2761C,726210.57,4371255.7
37403,YJ3534B,733573.96,4353878.38
77235,YJ2772D,727667.03,4372102.04
95175,YJ2791F,729513.11,4371490.7
24225,YJ2722A,722365.53,4372007.68
24221,YJ2722A,722309.06,4372000.54
23220,YJ2722A,722217.96,4371988.45
32200,YJ2731G,723060.97,4371700.33
32260,YJ2732E,723117.87,4372401.38
32258,YJ2732E,723089,4372352.73
62784,YJ2667G,726121.02,4367662.38
71741,YJ2677C,727013.07,4367174.41
71732,YJ2677C,727010.95,4367156.6
68733,YJ2667D,726764.18,4367154.77
66118,YJ2761B,726472.24,4370920.1
66103,YJ2761B,726494.03,4370870.09
49119,YJ2741B,724875.47,4370921.25
54039,YJ2750C,725330.35,4370119.22
46149,YJ2741D,724525.64,4371242.47
39372,YJ2733H,723794.99,4373612.18
76158,YJ2771F,727550.37,4371325.94
77156,YJ2771D,727640.6,4371307.63
81142,YJ2781C,728008.23,4371247.93
85096,YJ2780H,728455.75,4370743.3
87051,YJ2780F,728596.28,4370335.62
89052,YJ2790E,728812.77,4370331.31
94035,YJ2790C,729293.62,4370106.4
94033,YJ2790C,729310.12,4370159.47
94034,YJ2790C,729370.66,4370128.68
90721,YJ2687D,728867.45,4367085.59
12555,YJ2715E,721157.69,4375343.22
13542,YJ2715C,721218.75,4375283.72
13542,YJ2715C,721194.87,4375256.25
13542,YJ2715C,721159.21,4375225.91
13542,YJ2715E,721189.62,4375316.86
74079,YJ2770G,727342.5,4370566.7
32522,YJ2735C,723204.61,4375070.17
33523,YJ2735C,723174.95,4375115.28
41419,YJ2744A,724089.63,4373974.49
41393,YJ2743G,724016.33,4373675.8
39353,YJ2733F,723886.93,4373358.96
43342,YJ2743C,724217.41,4373191.8
43341,YJ2743C,724221.54,4373216.92
12545,YJ2715C,721165.97,4375199.84
13547,YJ2715C,721202.6,4375200.77
13542,YJ2715C,721246.06,4375163.75
13542,YJ2715C,721285.15,4375198.83
54759,YJ2757E,725335.74,4377324.89
30013,YJ2830A,722915.54,4379979.39
46073,YJ2740H,724563.85,4370570
47061,YJ2740F,724608.02,4370403.53
47055,YJ2740F,724665.45,4370393.69
48053,YJ2740F,724715.23,4370392.61
47064,YJ2740F,724669.71,4370449.28
32048,YJ2730C,723078.58,4370215.64
32026,YJ2730A,723173.54,4370035.16
33068,YJ2730E,723203.07,4370438.31
97283,YJ2792H,729664.01,4372653.69
98283,YJ2792H,729760.27,4372666.56
58776,YJ2657F,725785.45,4367562.67
60779,YJ2667E,725944.36,4367528.71
33459,YJ3534E,733217.93,4354347.85
61788,YJ2667G,726015.84,4367617.24
62057,YJ2760C,726126.67,4370285.81
66102,YJ2761B,726517.53,4370831.45
77166,YJ2771F,727691.39,4371392.98
58121,YJ2751D,725667.47,4371064.52
57134,YJ2751D,725645.47,4371138.2
57146,YJ2751D,725627.8,4371217.26
68165,YJ2761F,726778.48,4371415
66169,YJ2761F,726531.5,4371421.71
67169,YJ2761F,726636.49,4371443.31
65175,YJ2761F,726443.29,4371524.69
22547,YJ2725C,722116.46,4375198.72
54298,YJ2752G,725313.56,4372721.98
56345,YJ2753D,725570.72,4373283.72
67182,YJ2761H,726635.2,4371677.31
56068,YJ2750F,725515.01,4370490.83
56061,YJ2750F,725523.81,4370529.42
68199,YJ2761H,726728.47,4371724.85
71141,YJ2771C,726982.5,4371250.23
70129,YJ2771A,726933.46,4371005.86
69125,YJ2771C,726916.93,4371105.97
57179,YJ2751H,725622.19,4371589.13
65194,YJ2761H,726469.45,4371732.55
66205,YJ2762B,726561.09,4371814.04
33385,YJ2733G,723270.09,4373675.91
33386,YJ2733G,723254.51,4373693.28
34381,YJ2733G,723297.4,4373616.18
37021,YJ2730D,723756.19,4370177.64
38378,YJ3533F,733725.81,4353512.61
39119,YJ2731B,723832.27,4370954.88
39344,YJ3533D,733820.4,4353301.46
44536,YJ2745C,724488.24,4375336.48
45223,YJ3542B,734478.18,4352037.07
45248,YJ3542D,734400.75,4352213.79
53902,YJ2659A,725231.72,4369009.12
51878,YJ2658E,725153.58,4368704.09
50875,YJ2658E,725003.46,4368725.77
59867,YJ2658F,725957.85,4368628.15
59877,YJ2658F,725872.76,4368739.61
55882,YJ2658H,725525.84,4368866.89
55891,YJ2658H,725532.25,4368915.13
61055,YJ2760E,726048.27,4370392.75
62057,YJ2760E,726071.44,4370349.42
98282,YJ2792H,729732.87,4372663.21
98281,YJ2792H,729699.44,4372689.55
97282,YJ2792H,729623.91,4372673.11
58311,YJ2753B,725711.69,4372911.34
57317,YJ2753B,725664.9,4372912.23
79322,YJ2773D,727852.97,4373073.12
18593,YJ2715H,721770.55,4375769.68
17561,YJ2715F,721738.63,4375632.76
17586,YJ2715H,721626.87,4375595.21
78311,YJ2773B,727697.33,4372970.1
79317,YJ2773B,727819.38,4372924.3
22557,YJ2725E,722105.6,4375292.86
22558,YJ2725E,722096.34,4375327.76
22551,YJ2725E,722091.86,4375360.67
66099,YJ2760H,726554.4,4370771.68
54034,YJ2750C,725338.21,4370179.07
55041,YJ2750D,725418.21,4370235.55
56041,YJ2750D,725503,4370265.39
55042,YJ2750D,725434.1,4370299.04
54054,YJ2750F,725360.45,4370356.73
57068,YJ2750F,725608.49,4370495.86
86181,YJ2781H,728610.48,4371734.02
52066,YJ2750E,725216.33,4370445.98
67203,YJ2762B,726641.56,4371870.22
59062,YJ2750F,725844.27,4370518.67
58068,YJ2750F,725720.64,4370442.9
58037,YJ2750D,725715.84,4370125.92
54851,YJ2658E,725335.24,4368308.53
50853,YJ2658E,724909.23,4368389.16
52829,YJ2658A,725153.06,4367944.47
68749,YJ2667D,726731.77,4367211.65
51831,YJ2658C,725009.55,4368079.31
54839,YJ2658C,725344.2,4368130.76
46802,YJ2648B,724498.38,4367842.88
64079,YJ2760G,726297.84,4370553.84
64080,YJ2760G,726306.43,4370592.85
65072,YJ2760H,726455.1,4370580.2
62105,YJ2761A,726173.97,4370818.45
64109,YJ2761A,726306.84,4370822.88
72061,YJ2770E,727160.62,4370449.25
72079,YJ2770E,727131.66,4370497.23
73064,YJ2770E,727241.58,4370478.9
73065,YJ2770E,727267.24,4370479.07
72076,YJ2770E,727185.95,4370532.36
73073,YJ2770G,727221.59,4370552.61
63070,YJ2760E,726196.84,4370494.71
73087,YJ2770G,727287.6,4370604.31
73088,YJ2770G,727238.45,4370602.64
74085,YJ2770G,727388.23,4370692.31
74098,YJ2770G,727315.29,4370713.86
40149,YJ2741C,723928.98,4371211.83
80323,YJ2783A,727993.08,4373014.86
81338,YJ2783C,727996,4373142.36
81304,YJ2783A,728093.32,4372821.61
41582,YJ2745G,724003.27,4375631.66
50496,YJ2754G,724985.65,4374755.43
50491,YJ2754G,724896.21,4374720.67
50471,YJ2754G,724906.86,4374680.65
67486,YJ2764H,726663.18,4374679.78
68482,YJ2764H,726754.81,4374672.24
69507,YJ2765B,726850.82,4374856.62
55359,YJ2753F,725441.68,4373345.01
54345,YJ2753C,725381.17,4373276.46
56357,YJ2753F,725562.44,4373324.02
57342,YJ2753D,725607.71,4373250.72
78291,YJ2772H,727727.3,4372762.87
78293,YJ2772H,727775.63,4372772.72
52098,YJ2750G,725146.85,4370713.26
50008,YJ2750A,724917.67,4369792.6
51005,YJ2750A,725073.97,4369882.79
51003,YJ2750A,725028.86,4369882.08
71168,YJ2771E,727009.77,4371438.51
70159,YJ2771E,726964.06,4371315.23
69175,YJ2761F,726864.88,4371488.34
70174,YJ2771E,726968.8,4371552.15
55774,YJ2757H,725457.23,4377579.45
55778,YJ2757F,725448.6,4377516.63
56771,YJ2757F,725505.6,4377496.65
55769,YJ2757F,725437.78,4377457.28
56762,YJ2757F,725485.03,4377449.71
56766,YJ2757F,725521.6,4377419.25
68933,YJ2669D,726784.54,4369168.41
48966,YJ2649F,724857.52,4369501.41
19534,YJ2715D,721866.32,4375118.55
51184,YJ2751G,725073.77,4371639.07
49159,YJ3541F,734828.6,4351359.61
49166,YJ3541F,734861.52,4351411.32
50159,YJ3551E,734921.66,4351322.57
48151,YJ3541F,734719.06,4351303.02
08927,YJ3509B,730781.01,4358968.32
09924,YJ3509D,730830.95,4359090.55
09936,YJ3509D,730853.37,4359102.91
07926,YJ3509B,730652.66,4359032.5
09951,YJ3509F,730785.9,4359330.6
65110,YJ2761A,726328.23,4370885.2
66186,YJ2761H,726532.42,4371617.32
69206,YJ2762B,726830.75,4371795.52
58205,YJ2752B,725805.62,4371794.18
58205,YJ2752B,725725.51,4371825.89
53218,YJ2752A,725220.13,4371925.7
53266,YJ2752E,725285.76,4372425.77
53279,YJ2752G,725228.46,4372555.24
61278,YJ2762E,726002.47,4372504.72
49281,YJ2742H,724800.15,4372679.99
75086,YJ2770H,727440.39,4370690.9
75083,YJ2770H,727484.17,4370629.14
69073,YJ2760H,726865.41,4370579.92
96989,YJ2699H,729558.01,4369692.35
94151,YJ2791E,729295.32,4371385.45
93154,YJ2791E,729275.89,4371322.67
17555,YJ2715F,721685.16,4375300.09
17577,YJ2715F,721689.29,4375514.13
71512,YJ2775A,727022.84,4374972.98
25539,YJ2725D,722461.19,4375141.04
26539,YJ2725D,722519.04,4375153.44
16637,YJ2716D,721495.82,4376102.27
91129,YJ2791C,729037.77,4371041.36
91126,YJ2791A,729081.79,4371037
91127,YJ2791A,729159.31,4371037.67
26996,YJ2729H,722567.07,4379749
30521,YJ2735A,722775.5,4374976.71
95177,YJ2791F,729391.86,4371489.83
61070,YJ2760E,725987.44,4370495.08
61079,YJ2760G,726047.98,4370537.66
35437,YJ3534D,733492.93,4354160.1
33469,YJ3534E,733215.99,4354459.87
